promedio_global,materias_reprobadas,edad,apoyo_familiar,minutos_traslado,horas_estudio,horas_trabajo,horas_sueno,frecuencia_IA,escuela,genero,dependientes_economicos,personas_a_cargo,apoyos_economicos,foraneo,validacion_encuesta,enfermedad_cronica,satisfaccion_carrera,ejercer_carrera
7.8,2.0,20,5,100.0,2.0,0.0,6.0,3,3,1,0,1,1,0,2,0,2,2
7.3,3.0,20,4,180.0,3.0,4.0,3.0,3,3,0,0,1,0,1,2,0,2,2
9.3,0.0,22,5,30.0,8.0,4.0,5.0,3,2,0,0,1,1,1,2,0,2,2
8.45,1.0,18,5,95.0,2.0,3.0,6.0,3,2,1,0,1,1,1,2,1,2,2
7.8,1.0,19,4,90.0,2.0,2.0,7.0,3,2,1,0,1,1,1,2,1,2,2
8.45,1.0,18,5,95.0,4.0,0.0,5.0,2,2,1,0,1,0,1,2,1,0,2
9.3,0.0,22,5,30.0,8.0,4.0,5.0,3,2,0,0,1,1,1,2,0,2,2
8.45,1.0,18,5,100.0,1.0,3.0,6.0,3,2,1,0,1,1,1,2,1,2,2
9.3,0.0,22,5,30.0,8.0,4.0,5.0,3,2,0,0,1,1,1,2,0,2,2
8.57,1.0,22,5,40.0,2.0,0.0,7.0,5,1,1,0,1,1,0,2,0,2,2
8.2,1.0,24,5,180.0,4.0,0.0,6.0,3,0,0,0,1,1,0,2,0,2,2
8.8,3.0,20,5,90.0,4.0,0.0,6.0,2,3,1,1,1,0,0,2,0,2,2
6.2,3.0,20,4,110.0,4.0,1.0,5.0,1,2,0,1,2,1,0,2,0,2,2
9.0,2.0,22,2,170.0,2.0,3.0,7.0,2,8,0,0,1,1,1,2,0,2,2
7.6,2.0,20,5,120.0,2.0,0.0,4.0,5,1,1,1,1,1,0,2,0,0,1
9.0,2.0,22,2,170.0,2.0,3.0,7.0,2,8,0,0,1,1,1,2,0,2,2
8.0,2.0,20,5,135.0,4.0,0.0,4.0,2,3,0,0,1,1,0,2,0,2,2
7.0,5.0,22,5,120.0,2.0,0.0,4.0,1,3,1,0,1,1,0,2,0,2,1
7.9,2.0,21,5,90.0,0.5,5.0,5.0,3,1,1,0,1,1,0,2,0,2,2
7.3,3.0,22,5,30.0,2.0,0.0,7.0,4,1,1,0,1,0,0,2,0,2,2
7.0,4.0,20,3,80.0,2.0,0.0,6.0,3,1,1,0,1,1,0,2,0,2,2
5.5,3.0,20,5,11.0,1.0,0.0,6.0,5,4,1,0,1,1,0,2,0,2,2
3.5,3.0,19,5,130.0,5.0,0.0,7.0,2,2,0,0,1,1,1,2,0,2,2
8.5,0.0,23,4,180.0,2.0,0.0,6.0,2,3,0,0,1,1,1,2,0,2,2
7.8,7.0,23,5,120.0,1.0,0.0,5.0,3,2,1,0,1,0,0,2,1,2,2
8.0,5.0,22,5,40.0,4.0,0.0,5.0,2,5,0,0,1,1,0,2,0,2,2
9.27,0.0,20,5,90.0,6.0,0.0,5.0,3,1,0,0,1,1,0,2,0,2,2
7.1,2.0,20,5,50.0,4.0,0.0,7.0,5,1,1,1,1,1,0,2,0,2,2
8.9,0.0,20,4,40.0,1.0,4.0,7.0,4,1,0,0,1,0,0,2,0,2,2
9.1,0.0,20,4,40.0,2.0,0.0,8.0,3,1,0,0,1,0,0,2,0,2,2
7.42,2.0,20,4,100.0,2.0,0.0,4.0,3,4,1,0,1,1,0,2,0,2,2
7.8,0.0,20,3,80.0,4.0,5.0,5.0,3,1,1,0,2,1,1,2,0,2,2
9.32,0.0,20,5,30.0,1.0,0.0,6.0,5,1,1,0,1,0,0,2,0,2,2
8.16,4.0,26,3,70.0,2.0,8.0,6.0,2,3,1,0,1,0,0,2,0,2,2
7.0,1.0,20,3,30.0,1.0,0.0,6.0,4,1,1,0,2,1,0,2,0,2,2
7.8,6.0,29,5,45.0,4.0,8.0,8.0,4,4,1,0,1,1,0,2,0,2,2
6.0,5.0,24,3,120.0,1.0,3.0,6.0,3,2,1,0,1,1,0,2,0,2,2
7.88,4.0,20,5,90.0,1.0,0.0,7.0,5,1,1,1,1,0,0,2,0,2,2
7.66,10.0,26,1,45.0,3.0,5.0,5.0,3,4,1,1,1,1,0,2,0,2,2
8.7,1.0,20,5,45.0,2.0,6.0,4.0,5,1,1,0,1,0,0,2,0,2,2
7.9,6.0,26,4,40.0,1.0,6.0,6.0,4,4,1,0,1,1,0,2,0,2,2
7.78,6.0,24,5,120.0,3.5,0.0,7.0,3,4,1,0,1,0,0,2,0,2,2
9.32,0.0,20,4,60.0,2.0,6.0,5.0,4,1,1,0,1,1,0,2,0,2,2
8.2,0.0,19,5,50.0,5.0,0.0,7.0,5,3,1,0,1,0,0,2,0,2,2
9.3,0.0,26,5,20.0,1.0,0.0,7.0,4,8,1,0,1,1,0,2,0,0,2
9.34,2.0,22,5,12.0,1.0,8.0,9.0,2,8,0,0,2,1,1,2,0,2,0
9.2,0.0,23,5,50.0,3.0,0.0,8.0,1,5,0,0,1,0,0,2,0,2,2
8.0,0.0,23,5,45.0,3.0,4.0,6.0,4,5,1,0,2,0,0,2,0,2,2
8.3,0.0,23,5,30.0,2.0,6.0,7.0,1,5,0,0,1,0,0,2,0,2,2
7.8,4.0,23,4,90.0,3.0,5.0,6.0,2,5,0,1,2,1,0,2,0,2,2
8.5,2.0,23,4,120.0,2.0,7.0,7.0,4,5,0,0,1,0,0,2,0,0,2
8.0,2.0,23,5,80.0,3.0,0.0,8.0,5,5,0,0,1,0,0,2,0,2,2
7.6,3.0,21,5,120.0,1.0,0.0,4.0,2,2,1,0,1,0,0,2,0,2,2
6.0,5.0,20,5,140.0,4.0,8.0,4.0,3,3,1,0,1,1,0,2,0,2,2
7.1,4.0,22,3,100.0,0.0,0.0,5.0,3,2,1,0,1,0,0,2,0,2,2
9.1,0.0,24,4,60.0,4.0,0.0,7.0,2,6,1,0,1,0,0,2,0,2,2
8.0,0.0,23,4,90.0,5.0,0.0,6.0,3,5,0,0,1,1,0,2,1,2,2
6.9,2.0,23,4,10.0,3.0,0.0,5.0,1,2,1,0,1,0,1,2,0,2,1
8.32,0.0,21,5,40.0,3.0,0.0,7.0,2,6,0,0,1,0,0,2,0,2,1
7.3,1.0,19,5,40.0,4.0,0.0,4.0,2,2,0,0,1,0,0,2,0,2,2
9.2,0.0,21,5,60.0,4.0,0.0,7.0,4,6,1,0,1,0,0,2,0,0,2
7.41,1.0,20,4,45.0,3.0,6.0,5.0,3,6,1,0,1,0,0,2,0,2,1
6.5,5.0,25,2,180.0,1.0,5.0,3.0,4,2,1,1,2,1,0,2,0,1,1
7.98,3.0,23,2,60.0,2.0,6.0,5.0,3,6,0,0,1,1,0,2,0,2,1
6.6,4.0,20,2,120.0,1.0,0.0,5.0,3,2,1,0,2,0,0,2,0,1,1
7.1,3.0,21,4,60.0,2.0,0.0,3.0,2,2,1,0,1,1,1,2,0,2,2
8.56,0.0,20,5,20.0,3.0,0.0,7.0,3,6,0,0,1,0,1,2,0,2,2
8.5,3.0,21,5,90.0,2.0,0.0,7.0,5,5,0,0,1,0,0,2,0,0,2
9.2,0.0,19,5,20.0,1.0,5.0,6.0,4,7,0,0,1,1,1,2,0,2,2
8.0,8.8,19,5,120.0,5.0,0.0,8.0,3,7,0,0,1,1,0,2,0,2,2
9.0,0.0,18,1,120.0,4.0,0.0,4.0,2,7,0,0,1,1,1,2,0,2,2
7.3,2.0,20,3,90.0,4.0,0.0,7.0,3,7,0,0,1,0,0,2,0,2,2
8.7,0.0,19,5,90.0,4.0,0.0,5.0,2,7,0,1,1,1,0,2,0,2,2
9.0,0.0,20,5,150.0,5.0,0.0,4.0,5,7,0,0,1,0,0,2,0,2,1
8.7,0.0,19,5,30.0,6.0,0.0,4.0,3,7,0,0,1,1,1,2,0,2,2
8.8,0.0,19,5,110.0,3.0,5.0,4.0,1,7,1,0,1,1,0,2,0,2,2
9.0,0.0,20,5,80.0,1.0,8.0,5.0,3,7,0,0,1,1,0,0,0,2,2
8.4,0.0,19,5,100.0,3.0,0.0,5.0,1,7,0,0,1,1,1,2,0,2,2
8.0,1.0,20,5,125.0,6.0,0.0,5.0,2,7,0,0,1,1,0,2,0,2,2
8.97,0.0,19,5,90.0,4.0,0.0,5.0,3,7,0,0,1,0,0,2,0,2,1
9.2,0.0,19,5,90.0,4.0,0.0,7.0,3,7,0,0,1,1,0,2,0,2,2
9.0,0.0,20,5,120.0,3.0,12.0,5.0,3,7,0,0,2,1,0,2,0,0,1
9.6,0.0,19,5,120.0,5.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
9.53,0.0,19,3,70.0,3.0,0.0,5.0,2,7,0,0,1,0,1,2,0,2,2
8.71,1.0,19,2,75.0,2.0,0.0,5.0,5,7,0,0,1,0,0,2,0,0,0
8.8,0.0,19,1,120.0,2.0,6.0,4.0,1,7,0,0,1,1,0,2,0,2,2
8.9,0.0,19,3,160.0,5.0,8.0,4.0,2,7,0,0,2,1,0,2,0,2,2
7.1,1.0,20,5,70.0,2.0,40.0,6.0,2,7,1,0,2,1,1,2,0,2,2
9.1,0.0,19,5,100.0,2.0,0.0,6.0,2,7,0,0,1,0,0,2,0,2,2
9.1,0.0,19,5,120.0,3.0,0.0,4.0,3,7,0,0,1,1,0,2,0,2,2
9.0,0.0,20,5,30.0,3.0,0.0,7.0,2,7,0,0,1,1,0,2,0,0,1
9.0,0.0,20,5,120.0,2.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.6,0.0,18,4,150.0,1.0,0.0,6.0,3,7,0,0,1,1,1,2,0,0,1
9.2,0.0,19,5,10.0,4.0,0.0,4.0,2,7,0,0,1,0,1,2,0,2,2
9.33,0.0,19,5,15.0,4.0,0.0,7.0,3,7,0,0,1,1,1,2,0,2,1
8.1,0.0,19,5,30.0,1.0,0.0,5.0,3,7,0,0,1,0,0,2,0,2,0
9.07,0.0,19,3,160.0,4.0,0.0,4.0,2,7,0,0,1,1,0,2,1,2,2
9.2,0.0,20,5,80.0,2.0,8.0,5.0,3,7,0,0,1,1,0,2,0,2,2
9.2,0.0,21,5,60.0,3.0,4.0,4.0,5,7,0,0,1,0,0,2,0,2,2
9.22,0.0,19,4,115.0,3.0,8.0,6.0,3,7,0,0,1,1,0,2,0,2,2
6.5,3.0,20,3,50.0,2.0,7.0,6.0,5,7,1,0,1,0,0,2,0,0,2
9.2,0.0,19,5,70.0,3.0,0.0,6.0,3,7,0,0,1,1,0,2,0,2,2
8.8,0.0,20,5,100.0,2.0,0.0,8.0,3,7,0,0,1,1,0,1,0,2,2
9.1,0.0,20,5,80.0,2.0,0.0,5.0,4,7,0,0,1,1,0,2,0,2,2
9.3,0.0,19,5,50.0,4.0,0.0,6.0,3,7,0,0,1,1,0,2,0,2,2
8.6,2.0,18,5,120.0,5.0,0.0,4.0,2,7,0,0,1,1,0,2,0,2,2
9.3,0.0,19,5,180.0,6.0,0.0,5.0,3,7,0,0,1,1,1,2,0,2,2
8.6,1.0,20,5,15.0,3.0,6.0,6.0,4,7,0,1,1,0,1,2,0,2,2
9.2,0.0,23,5,120.0,3.0,0.0,2.0,5,7,0,0,1,1,0,2,0,2,2
9.3,1.0,19,5,100.0,3.0,3.0,5.0,2,7,0,0,2,1,0,2,0,2,2
8.4,1.0,21,5,90.0,1.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.8,1.0,20,5,140.0,1.0,8.0,5.0,2,7,0,0,1,1,1,2,0,2,2
8.5,1.0,20,3,180.0,3.0,0.0,3.0,3,7,0,0,1,0,0,2,0,2,2
8.0,1.0,21,5,130.0,4.0,0.0,5.0,3,7,0,1,1,1,0,2,0,2,2
9.0,0.0,20,5,150.0,2.0,0.0,5.0,2,7,0,0,1,1,0,2,0,2,2
8.9,1.0,22,5,80.0,4.0,0.0,8.0,4,7,1,0,1,1,0,2,0,2,2
8.8,0.0,20,4,115.0,4.0,0.0,6.0,3,7,1,0,1,1,0,2,0,2,2
8.9,0.0,20,4,180.0,2.0,5.0,5.0,2,7,0,0,1,1,0,2,0,2,2
9.41,0.0,20,4,90.0,3.0,0.0,6.0,1,7,2,0,1,1,0,2,0,2,2
9.4,0.0,19,5,40.0,2.0,0.0,7.0,3,7,0,1,1,1,0,2,0,2,2
9.2,1.0,20,5,130.0,4.0,1.0,5.0,4,7,0,0,1,0,0,2,0,2,2
8.1,2.0,31,4,90.0,3.0,6.0,5.0,2,7,0,0,1,1,0,2,0,2,2
8.5,1.0,22,4,90.0,1.0,0.0,4.0,2,7,0,0,1,0,0,2,0,2,2
8.5,1.0,22,5,130.0,2.0,0.0,6.0,3,7,0,0,1,0,0,2,0,2,2
9.0,0.0,20,3,80.0,4.0,0.0,7.0,5,7,0,0,2,1,0,2,0,2,2
8.8,0.0,21,5,95.0,3.0,0.0,5.0,3,7,1,0,1,1,0,2,0,2,2
9.1,0.0,20,3,120.0,5.0,8.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.0,5.0,23,5,30.0,1.0,0.0,7.0,4,7,0,0,1,0,0,2,0,2,2
9.41,0.0,20,5,120.0,4.0,0.0,4.0,4,7,1,0,1,1,0,2,0,2,2
9.0,0.0,21,5,90.0,3.0,0.0,5.0,5,7,0,0,1,1,0,2,0,2,2
8.0,2.0,20,5,150.0,2.0,0.0,5.0,3,7,0,0,1,0,1,2,0,2,2
9.41,0.0,21,5,60.0,3.0,0.0,6.0,3,7,0,0,1,1,0,2,0,2,2
9.3,0.0,20,5,160.0,3.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.7,1.0,21,5,150.0,2.0,3.0,4.0,1,7,0,0,1,1,0,2,1,2,2
9.41,0.0,20,5,90.0,4.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.0,2.0,23,3,120.0,4.0,0.0,5.0,2,7,0,0,1,1,0,2,0,2,2
9.32,0.0,20,5,30.0,2.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.67,1.0,20,5,40.0,2.0,12.0,3.0,1,7,0,0,1,0,0,2,0,2,2
9.1,0.0,21,5,150.0,5.0,0.0,4.0,2,7,0,0,1,1,1,2,0,2,2
9.48,0.0,20,5,80.0,5.0,5.0,3.0,3,7,0,1,1,1,0,2,1,2,2
8.94,0.0,22,5,120.0,7.0,0.0,3.0,2,7,0,0,1,1,0,2,0,1,2
9.45,0.0,22,4,120.0,3.0,0.0,4.0,2,7,0,1,1,1,1,2,0,0,0
9.03,0.0,20,4,100.0,3.0,0.0,5.0,3,7,0,0,1,0,0,2,0,2,2
8.0,1.0,22,3,90.0,2.0,0.0,5.0,2,7,0,0,1,1,0,2,0,2,2
9.3,0.0,20,5,30.0,3.0,0.0,6.0,5,7,0,0,1,0,0,2,0,2,2
9.48,0.0,20,5,120.0,1.0,5.0,4.0,2,7,0,0,1,1,0,2,1,2,2
8.0,2.0,22,5,20.0,1.0,8.0,6.0,5,7,1,0,1,0,0,2,0,2,2
8.8,0.0,21,5,90.0,2.0,0.0,6.0,4,7,0,0,1,1,1,2,0,2,2
8.4,2.0,22,5,80.0,3.0,0.0,6.0,5,7,0,0,1,1,0,2,0,2,2
7.5,4.0,22,5,90.0,0.0,4.0,6.0,3,7,0,0,1,0,0,2,0,2,2
8.87,1.0,21,3,90.0,2.0,8.0,4.0,5,7,0,0,0,1,0,2,0,0,2
8.8,0.0,21,5,50.0,5.0,0.0,7.0,5,7,0,1,2,1,1,2,0,2,2
8.78,1.0,21,5,80.0,5.0,0.0,6.0,3,7,0,1,1,1,1,2,0,2,2
9.14,0.0,22,3,50.0,2.0,2.5,5.0,4,7,0,1,1,1,0,2,0,2,2
8.9,0.0,22,5,120.0,2.0,0.0,8.0,2,7,0,1,1,0,0,2,0,2,2
7.0,3.0,21,5,120.0,1.0,8.0,7.0,5,7,1,1,1,0,0,2,0,0,2
8.67,2.0,22,5,60.0,5.0,0.0,4.0,5,7,0,0,2,0,0,2,0,1,2
9.54,0.0,22,5,60.0,3.0,0.0,5.0,4,7,0,1,1,0,1,2,0,2,2
8.6,2.0,22,5,50.0,2.0,0.0,6.0,5,7,1,0,1,1,0,2,0,2,2
8.94,0.0,22,4,120.0,2.0,0.0,3.0,3,7,0,0,1,1,0,2,0,2,2
8.75,1.0,22,4,120.0,2.0,4.0,5.0,2,7,0,1,1,1,0,2,0,2,2
9.4,1.0,23,5,60.0,1.0,0.0,5.0,3,7,0,1,1,1,0,1,0,2,2
8.83,2.0,22,5,120.0,6.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.52,0.0,22,5,90.0,1.0,0.0,6.0,3,7,0,0,1,1,0,2,0,2,2
8.5,0.0,21,5,15.0,2.0,0.0,5.0,4,7,0,0,1,0,0,2,0,2,2
9.36,0.0,20,5,110.0,1.0,0.0,4.5,3,7,1,0,1,1,0,2,0,2,2
9.17,0.0,22,3,50.0,2.0,4.0,5.0,3,7,1,0,1,1,0,2,1,2,2
8.89,0.0,22,3,90.0,2.0,5.0,5.0,3,7,1,1,1,1,0,2,0,2,2
8.6,1.0,21,5,120.0,1.0,4.0,4.0,4,7,0,0,1,1,0,2,0,2,2
6.9,9.0,23,3,130.0,3.0,18.0,6.0,4,7,0,0,1,0,0,2,0,0,2
8.6,0.0,21,4,120.0,3.0,0.0,5.0,2,7,0,0,1,1,1,2,0,2,2
8.28,2.0,20,4,120.0,2.0,4.0,6.0,3,7,0,0,2,1,1,2,0,2,2
8.2,2.0,22,2,60.0,1.0,0.0,6.0,4,7,0,0,1,1,0,2,0,2,2
8.44,0.0,24,4,100.0,2.0,5.0,4.0,2,7,0,0,1,1,0,2,0,2,2
8.5,1.0,20,5,90.0,5.0,0.0,7.0,4,7,0,0,1,0,0,2,0,2,1
8.46,0.0,20,3,120.0,3.0,0.0,4.0,3,7,0,0,1,1,0,2,0,2,2
8.97,0.0,20,4,120.0,3.0,0.0,4.0,2,7,1,0,1,1,0,2,0,2,2
8.0,2.0,22,2,15.0,1.0,0.0,5.0,5,7,1,0,1,0,0,2,0,0,2
9.9,10.0,35,4,85.0,5.0,8.0,6.0,3,7,1,1,2,1,1,2,0,2,2
8.4,1.0,20,5,10.0,3.0,0.0,6.0,2,7,0,0,1,1,1,0,0,2,2
8.97,0.0,20,5,40.0,3.0,0.0,7.0,3,7,1,0,1,0,1,2,0,2,2
8.5,0.0,22,3,90.0,2.0,0.0,5.0,4,7,0,0,1,1,0,2,0,2,2
8.92,0.0,20,5,60.0,2.0,10.0,6.0,4,7,0,0,1,1,0,2,0,2,2
8.56,1.0,20,2,50.0,4.0,0.0,8.0,4,7,0,1,1,1,0,2,0,2,2
8.9,0.0,20,4,100.0,5.0,4.0,4.0,1,7,0,0,1,1,0,2,0,0,2
8.5,0.0,20,5,90.0,4.0,0.0,5.0,5,7,0,0,1,1,1,2,0,2,2
9.0,0.0,20,5,60.0,2.0,6.0,6.0,3,7,0,0,1,1,0,2,0,2,2
8.5,0.0,20,5,120.0,2.0,0.0,6.0,4,7,0,0,1,1,0,2,0,2,2
8.9,0.0,20,4,120.0,3.0,6.0,4.0,3,7,0,0,1,0,0,2,0,2,2
8.6,0.0,20,5,100.0,3.0,0.0,5.0,2,7,0,0,1,0,0,2,0,2,2
8.6,1.0,22,3,140.0,1.0,4.0,5.0,3,7,0,0,2,1,0,2,0,1,1
8.0,6.0,20,4,120.0,1.0,8.0,4.0,5,7,1,1,1,1,0,0,0,2,2
8.5,1.0,20,4,85.0,1.0,0.0,6.0,3,7,0,0,2,1,1,2,0,0,2
8.8,0.0,20,5,120.0,4.0,0.0,4.0,1,7,0,1,1,1,0,2,0,2,2
7.5,1.0,21,5,50.0,3.0,0.0,8.0,3,7,0,0,1,1,0,2,0,2,2
8.5,0.0,20,5,120.0,3.0,0.0,6.0,3,7,1,1,2,0,0,2,0,2,2
7.4,1.0,20,5,30.0,2.0,0.0,6.0,4,7,1,1,1,0,1,2,0,2,2
7.4,8.0,21,3,180.0,3.0,6.0,4.0,5,7,0,0,1,1,1,2,0,2,2
8.6,1.0,22,3,140.0,1.0,4.0,5.0,3,7,0,0,2,1,0,2,0,1,1
8.0,1.0,20,5,140.0,2.0,13.0,6.0,3,7,1,0,1,1,0,2,0,2,2
7.9,1.0,22,5,60.0,2.0,10.0,9.0,3,7,0,1,1,1,0,2,0,2,2
8.0,1.0,20,5,120.0,3.0,0.0,4.0,3,7,0,0,1,1,1,2,0,2,1
8.4,0.0,18,5,120.0,3.0,0.0,4.0,3,7,1,0,1,1,0,2,0,2,2
7.7,0.0,19,5,100.0,3.0,5.0,5.0,3,7,0,0,1,1,0,2,0,0,2
8.2,2.0,20,5,130.0,2.0,4.0,4.0,3,7,0,0,1,1,0,2,0,0,2
8.0,2.0,21,4,90.0,3.0,0.0,5.0,3,7,0,0,1,0,0,2,0,2,2
8.9,0.0,20,5,60.0,3.0,6.0,6.0,3,7,0,0,1,0,0,2,0,2,2
8.1,0.0,22,5,45.0,2.0,3.0,6.0,3,7,0,0,1,1,0,0,0,2,2
9.4,0.0,20,4,60.0,5.0,0.0,6.0,1,7,0,0,2,1,0,2,0,2,2
8.0,1.0,20,5,120.0,3.0,0.0,4.0,5,7,0,0,1,0,0,2,0,1,1
8.6,0.0,22,5,90.0,5.0,0.0,5.0,2,7,1,0,1,1,0,0,0,2,2
8.3,1.0,23,5,120.0,2.0,0.0,5.0,1,7,0,0,1,1,0,2,0,0,1
8.66,0.0,20,3,90.0,2.0,8.0,5.0,4,7,0,0,1,1,0,2,0,2,2
8.8,0.0,20,5,90.0,2.0,4.0,6.0,2,7,1,0,1,1,0,2,1,2,2
8.2,3.0,21,4,15.0,5.0,0.0,6.0,5,7,0,0,1,1,1,2,0,2,1
8.5,2.0,20,5,180.0,2.0,0.0,8.0,1,7,0,0,1,1,0,2,0,2,2
8.72,0.0,21,3,130.0,2.0,4.0,4.0,2,7,1,1,1,1,1,2,0,2,2
8.2,2.0,21,5,45.0,3.0,0.0,6.0,5,7,0,1,1,0,0,2,0,1,1
8.72,0.0,26,5,150.0,1.0,4.0,5.0,3,7,0,0,1,1,0,2,0,2,2
9.0,0.0,19,5,40.0,4.0,0.0,6.0,4,7,0,0,0,1,0,2,0,2,2
9.0,1.0,22,5,150.0,3.0,0.0,6.0,3,7,0,0,1,1,0,2,0,2,2
9.32,0.0,20,4,90.0,4.0,0.0,5.0,2,7,0,0,1,0,0,2,0,2,1
8.86,0.0,20,5,120.0,2.0,7.0,6.0,5,7,0,0,1,1,1,2,0,2,2
8.45,1.0,21,5,40.0,4.0,0.0,4.0,2,7,1,0,1,1,0,2,0,2,2
8.0,2.0,27,5,20.0,3.0,7.0,6.0,4,7,1,0,1,1,0,2,0,2,2
9.2,0.0,21,4,120.0,4.0,0.0,4.0,2,7,0,0,1,1,0,2,0,2,2
8.9,0.0,21,5,120.0,4.0,0.0,4.0,1,7,0,0,1,1,0,2,0,2,2
9.27,0.0,21,5,120.0,3.0,0.0,4.0,3,7,0,0,1,1,0,2,0,2,2
9.23,0.0,20,5,150.0,2.0,0.0,6.0,2,7,0,0,1,1,1,2,0,2,2
8.67,0.0,20,5,70.0,2.0,0.0,4.0,3,7,0,0,1,0,0,2,0,2,2
8.9,1.0,21,4,100.0,3.0,0.0,5.0,1,7,0,0,1,1,0,2,0,0,2
8.9,0.0,20,5,90.0,4.0,0.0,5.0,1,7,0,0,1,1,0,2,0,2,2
8.5,1.0,25,5,130.0,3.0,5.0,4.0,3,7,1,0,1,1,0,2,0,2,2
8.5,0.0,19,5,180.0,2.0,0.0,8.0,3,7,0,1,1,0,1,2,0,2,2
9.64,0.0,20,5,150.0,3.0,0.0,4.0,3,7,0,0,1,0,0,2,0,2,2
9.2,0.0,21,2,145.0,5.0,30.0,4.0,2,7,1,0,1,1,0,2,0,2,2
8.8,0.0,20,5,45.0,3.0,0.0,5.0,4,1,0,0,1,1,1,2,1,2,2
8.5,1.0,24,5,30.0,2.0,0.0,6.0,5,1,2,0,1,1,0,2,0,2,2
9.19,0.0,20,5,20.0,3.0,0.0,6.0,4,1,0,0,1,0,1,2,0,0,2
9.17,0.0,21,4,120.0,3.0,0.0,5.0,3,7,0,0,1,1,0,2,0,2,2
8.1,2.0,22,5,30.0,3.0,0.0,7.0,5,1,1,0,1,0,0,2,0,2,2
7.8,6.0,23,4,40.0,2.0,0.0,8.0,3,1,1,1,1,1,0,2,0,2,1
7.9,4.0,20,5,120.0,3.0,0.0,3.0,5,1,0,0,1,0,0,2,1,2,2
7.9,1.0,20,2,60.0,1.0,0.0,5.0,3,1,2,0,1,0,0,2,0,0,1
8.13,0.0,19,2,140.0,2.0,5.0,5.0,4,1,1,0,1,1,1,2,0,2,2
8.2,4.0,17,5,180.0,5.0,2.0,4.0,3,1,0,0,1,1,1,2,0,2,2
5.4,2.0,21,4,40.0,1.0,0.0,7.0,3,1,1,0,1,1,0,2,0,2,2
9.13,0.0,18,4,120.0,2.0,0.0,4.0,3,1,1,0,1,1,1,2,0,2,2
8.79,1.0,18,5,100.0,1.5,0.0,4.5,4,1,1,0,1,1,0,2,0,2,2
8.7,2.0,20,3,150.0,1.0,4.0,4.0,5,1,1,0,1,1,1,2,0,0,1
6.6,1.0,19,5,180.0,2.0,0.0,7.0,3,1,1,0,1,0,1,2,0,2,1
8.46,5.0,18,4,100.0,4.0,0.0,6.0,3,1,1,0,1,1,1,2,0,2,2
8.45,7.0,22,4,120.0,5.0,0.0,5.0,2,2,1,0,1,1,0,2,0,2,2
8.0,1.0,20,5,130.0,3.0,0.0,4.0,1,7,1,0,1,1,1,2,0,2,2
7.9,3.0,23,3,120.0,3.0,6.0,4.0,3,7,0,0,1,1,0,2,1,2,2
9.5,0.0,18,5,90.0,2.0,0.0,4.0,4,1,1,0,1,0,0,2,0,2,2
7.8,2.0,21,5,45.0,2.0,8.0,7.0,4,1,0,0,1,0,0,2,0,2,2
8.4,0.0,20,5,20.0,2.0,0.0,7.0,4,1,1,0,1,1,1,2,0,2,2
6.95,6.0,22,4,40.0,1.0,0.0,7.0,2,1,1,1,2,0,0,2,0,2,2
7.0,5.0,20,1,25.0,1.0,0.0,5.0,3,1,1,1,2,0,0,2,0,0,2
6.4,3.0,20,5,90.0,3.0,0.0,5.0,2,1,1,1,1,1,0,2,0,2,2
7.0,3.0,20,5,90.0,2.0,0.0,6.0,4,1,1,0,1,0,0,2,1,2,2
